ID,Clan Tag,Clan Name
500026628,48DB,DIVISION DE FER
500011646,4CUIR,4e Régiment de Cuirassiers
500033300,4DBDF,4 ème Division de Blindés des Dragons Français
500014864,4ERD,4e régiment de dragons
500017761,4RCB,4e RÉGIMENT DE CUIRASSIERS BLINDÉS
500051946,4RD,4e REGIMENT DE DRAGONS
500023156,5-ABR,5eme armée blindée rouge
500000164,501E,Escadron de Gaulle
500003946,501ED,501eme division de panzers
500018938,501EM,501ème compagnie OMEGA
500030153,501FR,Le 501e régiment de chars de combat
500040333,501LT,501e Legio Titanium
500028612,501RC,501ème Régiment de Chars de Combat
500055574,505RT,505° Régiment du Train
500042814,510,510.sPzAbt.
500053311,51270,V.t.n 51
500033618,51CFR,51eme compagnie francaise
500025425,53DB,53DB
500002649,54321,Heclips of Arms
500017652,54KLR,Les chasseurs de lorraine
500048574,57140,7 éme campagnie
500012077,57RNM,Raider No Mercy 57
500025633,597,597th Valhalla
500054801,5DB,5ème Division Blindée
500034424,5DBDF,5 ème Division de Blindés des Dragons Français
500039032,5_RGM,5°ReGiMent
500025058,6-DLB,6 Division Légère Blindée
500040628,60E,60e Régiment de Blindés Français
500016843,63960,destroyer français
500054714,6412,UD_G
500028962,65BDF,65ème Division des Blindés de France
500045087,666RB,666 éme régiment blindé
500054883,67,Les Alsaciens
500038869,67EF,alsacien en force depuis 2014 sur wot
500019873,67RBF,67 régiment blindé français
500010523,69,devil fr
500052461,69RCC,69e régiment de cavalerie cuirassier
500034457,6DBDF,6 ème Division de Blindés des Dragons Français
500022417,6NRGI,Synergie
500014844,6RD,6eme Régiment de Dragons
500043583,7-DB,7eme DB
500008561,7-EME,La 7em Compagnie
500260883,73-74,Les Saucisson-Raclettes
500020325,76EME,La 76ème Compagnie Blindées
500045264,77000,pompier en force
500011339,777FR,french army
500040281,78-EC,78eme Escadron
500000565,79TH,79th Soviet Command - French
500002388,79TH2,79TH-AKADEMIA
500034439,7CAB,7eme compagnie à barillet
500051881,7CBB,7e Compagnies de Bidasse Belge
500018403,7CIEJ,7 COMPAGNIE FR Junior
500015117,7CIE_,7CIE_
500013831,7DB,La 7eme Division Blindée
500034458,7DBDF,7 ème Division de Blindé des Dragons Français
500055687,7DBF,7e division blindée
500031856,7DBLE,Légion Etrangère
500015435,7E,La 7ème compagnie.
500012129,7E-CP,La 7 ème Compagnie
500016687,7E-PC,La 7ème Compagnie du poitou-charentes
500001621,7EC,La 7e Compagnie
500044975,7EMC,7eme compagnie
500011316,7EMDV,la legion des damné
500035161,7F8B6,les agents français.
500030933,7FAT,7th French Armored Troopers
500036841,7PSS,7EME PANZER DIVISION
500033891,7RCBF,7 Régiment comando blindée français
500052528,84DB,84e Division Blindée
500014804,85120,Les Charlots de la Cambrousse
500020534,85RPV,Régiment des Plagistes Vendéens
500184974,86,killer clane
500074488,8888,*REQUIEM*
500034459,8DBDF,8 ème Division de Blindé des Dragons Français
500055077,9-CIE,La 9e Compagnie
500051581,911,Chevalier cathare
500008784,9497,brubru66
500030461,969ER,ENFANTS TERRIBLE
500022725,974,Team kass tout 974
500045474,984,LAM-X
500009765,999,Les Morts Vivants
500032869,9DBDF,9 ème Division de Blindés des Dragons Français
500031582,9RCGI,9e Régiment de Cuirassiers de la Garde Impériale
500027813,A-D-N,Acide DésoxyriboNucléique
500014175,A-F-B,amitié franco belge
500031768,A-F-M,Alliance Francophone Mondiale
500038004,A-FR,ASSAUT de LA FRANCE
500008802,A-K-P,Awakening Phoenix
500014162,A-L-T,Attak longue tuerie
500033530,A-M-X,Association Marseillaise du X
500012119,A-S-G,All Star Gamer
500053457,A-S-U,ALL-Stars
500029101,A-T-R,L'alliance Tous Risques
500024593,A-TDM,Clan des Marsouins
500043197,A314,anneliese
500023808,AA-D,L'amitié d'abord
500034540,AAA83,*-against-all-autority-*
500007877,AAAAA,Alpha Belgica
500008529,AACAV,ATC AIRCAV
500055056,ABDB,Le clan des games c'est [ABDB] !
500038138,ABEIL,bzzabeille27
500014972,ABF,Alliance Blinde Francophone
500052494,ABFT,Absolut Frost
500009978,ABRA,World of Murons
500028018,ABTR,Abattoir
500023906,ACDC1,AC/DC World of tanks team
500037387,ACES_,Le cercle des As
500013250,ACIER,BATAILLON D'ACIER
500030689,ACL,Amicale Des Chars Légers
500051645,AD-PA,Ad Patres
500008228,ADE,L' ARMEE DE L' ENFER
500045540,ADMF,ADMF...STYLE
500052766,ADN,BLACK SNAKE
500015009,ADP,Les Grands Requins Blanc
500051242,ADUC,Assemblée du Corbeau
500017065,ADUS,"2th Armed Division of United States ""Hell on Wheels"""
500052277,ADVIE,Morffalou
500016590,AEGIS,[Sunshine - Lolipop]
500007576,AELIA,Les Fidèles d'Aélia
500019938,AEM,ÆTERNAM
500044985,AFONE,le clan des disparus
500026962,AGDF,aigle de feu
500053146,AGRUM,Adule ton agrume
500016486,AGTO,Agence Touriste
500015786,AIGLE,cambell
500018011,AJTL,AJTL
500018645,AK-FR,AnAnAs Krew
500050875,AK73,les chasseurs de papillions
500013931,AKFR,Afrika Korps fr
500043458,AL-LO,AL.HOFF
500046106,AL0NE,Front d'Extermination des Nains de Jardins
500017255,ALAIL,Hérotank
500024161,ALCE,Alpha Centauri
500031257,ALGER,ALGERIAN FORCE
500051104,ALLY,Alliance des Guerriers du Nord
500000578,ALONE,Alone
500136933,ALSA,Alsace Tank
500040748,AL_FR,Alliance Francophone
500019022,AMIFR,NTF
500054596,AMR42,Black-And-Table Army
500000664,AMX,1er Régiment de chars français
500031363,AMX30,tankistes.furieux
500045903,AMXD,AMXDragon
500047895,AN-FR,ANGES NOIRS
500026852,ANB,l'armée d'anubis
500018386,ANGES,les anges de l'enfer
500045744,ANGHA,Ethernity
500008652,ANP,Armée Nationale & Populaire
500043968,AN_FR,Anarchies_Françaises
500033323,AODS1,ANGES OF DAKNESS ACADEMY
500009617,APERO,les touristes
500049928,APFT,La Brigade
500036382,AP_RO,AP_RO
500035750,ARDFR,France Ardennes
500011198,ARIN,Armée Indépendante
500039922,AROW,Arrows
500054069,ARV,Les arvernes
500018846,AS-,Agressive Squad
500028404,AS-FR,Ascred
500053786,AS-PK,aspic
500009921,ASA,LES ASSASSINS
500019962,ASCR,Au Secøurs |
500032868,ASMFC,AS MONACO FC
500016365,ASPIC,Armée Speciale d'Intervention Cuirassée
500029838,ASPZR,Les As de Char
500043874,ASSA1,Assass1
500042343,ASTAR,The Atomics Bastards FR
500021045,ATFB,Les Woteurs Pro [FR]
500039383,ATKF,attaque tactique de tanks francais
500015848,ATOME,Les Atomiquateurs
500053461,ATR,Agences Tout RIsque
500017179,ATRFR,L'Agence tous risques
500015385,ATRNG,KEEP AT RANGE
500023132,AUFW,Always United For War
500052772,AULAS,Armée Universelle : Legion Admin Soumis
500033184,AUN,aube nouvelle
500006141,AV-XX,AdVictoriam's Blackbirds
500009242,AVEL,BREIZH LEGION
500051152,AVLE,Ave Langeac
500028791,AWAY,Far away from victory
500030136,AXO,Les Axolotls
500017650,AXRIT,Les Axurits
500023337,AZM,AziluM Gaming
500038648,AZU,La 7ème Compagnie Azur (fr)
500036955,A_51,Agency 51
500024536,A_CAF,Alliance des Camarades Fousionnés
500042993,A_C_T,Aigle de Carthage Tunisien
500040121,A_F_R,AméricanoFrancoRusse
500040237,A_O_W,Age_of_War
500075743,A_R_T,A_R_T - Poland Tigers Klans:Poland
500010371,A_S_,Adepta Sororitas
500017717,B--F,Battle Force FR
500052603,B-27,iReDxTeaM
500015293,B-BBS,MadMag
500024246,B-D-M,Les Biches De Mongolie
500030073,B-E-S,Bourrino Ergo Sum
500015505,B-G-D,BAGDAD
500044256,B-PX,Black-Phoenix
500267634,B-R-O,Стальное Братство
500216476,B-T-C,Crypto
500038772,B-Z-H,BrEiZh
500038249,B00TX,B00TCAMP eXtended
500003225,B2F,La Barre De Fer
500004446,BAB,phoenix
500020099,BABAC,battaillon baba cool
500052106,BAFS,la F.A.F
500018331,BAKA-,BAKA
500052372,BALLE,killer tank
500027059,BANH,Banane Heroes
500053872,BANNI,Les Bannis
500035254,BAR0N,[†] Les Barons de Münchausen [†]
500051709,BAR5,Belgian Armor Regiment 5
500036635,BARJO,Les Barjots
500008100,BATF,Battlefever
500041589,BB-T,Big Bros Team
500013605,BBEF,Bataillon Blindé d'Elite Français
500003978,BBS,BBS
500008757,BBT,BAD BOYS TANKISTE
500014733,BBT2,BAD BOYS TANKISTE 2
500052149,BC-57,Black Circle
500019264,BC-C,Briar Cliff Company
500020432,BC-FR,Bad company*
500016012,BCA,Band of Batard
500257061,BCC,Geboren in CCCP
500034688,BCFR,Bad Company Française
500025549,BCG,!Bataillon.Chars.Gaulois!
500042306,BDCF,$ Brigade Destructrice de Chars Francophone $
500036504,BDP,BULLET DROP PATH
500167955,BE-FR,Francophone club
500256150,BEEP1,Beep Beep et Vil Coyote
500013012,BEKA,Babylon Knights
500009587,BELA,Belgium army
500023469,BELGE,Les Vagins Immortels
500022212,BELTT,BELGIAN TEAM - TOURNAMENTS
500013767,BELUM,PARABELLUM
500012981,BEN,Division Benoit
500016425,BENE,Je Maintiendrai
500023113,BEUH,Les Elus de la Marie Juana
500045395,BFB_,Blindés Franco-Belges
500023636,BFCC,Bataillon Français de Chars de Combats
500001778,BFR,Bataillon Francophone
500011279,BGU,Big Gosu United
500044781,BHKL,Black Hawk Legion's
500042350,BI-CA,Blindés d'Infanterie & Chars d'Assaut
500006695,BIERE,Les Bidasses En REseaux
500015782,BIG-C,Les Big Coqs
500001196,BINAS,BinarieS
500015211,BIP,B.I.P.66
500054914,BISO,bisounour
500029385,BIUV,Bourrique Intersideralement unis pour la Vie
500009789,BIWT,les BOOS in the WORLD
500054516,BKPS,*-_BlacK PegasuS_-*
500046438,BLBLR,Charles Martel
500008364,BLEA,Black Eagles
500020563,BLSTA,BLACK_STAR
500042017,BLUE_,I'm Blue
500020945,BMCF,Brigade mécanisé Canadien Français
500010152,BMS,BMS02
500032930,BNF,Bisons Never Fail - FR
500017198,BNG,[bng]france
500022170,BOBFR,Band Of Brothers FR
500023895,BOBT2,BAND OF BROTHERS OF THE TANKS 2
500032335,BODF,BROTHER OF DESTRUCTION
500040974,BOFC,Band of brothers clan
500052539,BOIRE,Les binouzes
500035844,BONAR,bon à rien
500178969,BOOBS,"Bizzare Oval Omelettes, Bureau of Superstitions"
500035156,BOOMM,LES BOULETS
500224059,BOP,Mama I'm a criminal
500051074,BOR,Blindés d'or
500039812,BOSSF,bossfr
500025278,BOSSS,INFAMOUS
500049400,BOUCS,Les Boucs
500051276,BOUR1,Les Bourrins
500006262,BO_H,bohü
500007466,BRAVO,Bataillon de froggies
500048140,BRLAW,Section 9
500050196,BRO44,bigredone 44
500009184,BROC,BROC
500047942,BRULE,La Troupe Brûlée
500014209,BSCAM,BØSSCAM
500053330,BSPF,BSPF | RAPTOR FORCE !
500034255,BSTX,BastilleX
500023236,BTR,Barbie Tue Rick
500032895,BTT,Big TankTeam
500044554,BULIE,Team Bulié
500013259,BURNE,BurneCompagnie
500032708,BUZZ,Belgica team BUZZ
500040089,BWFR,Black Wolf Fr
500041881,BXL,lord_of tanks
500005529,BZH,Breizh résistance Bretonne et Française
500027359,BZH-P,Breizh Punishers
500011843,BZH29,Breizh team
500055058,BZH56,bretagne libre
500049977,BZHAD,BREIZH ARMORED DIVISION
500050935,BZHFR,Breizh-Killers
500016028,BZHMB,breizh ma bro
500052741,BZHWT,bzh war team
500044517,BZTV,BozoTeam
500031597,B_A-C,Bataillon Anti-Chars
500022520,B_C,Black Cats
500035641,B_H_C,BHIND & Co
500044720,B_Z_H,Breizh Atoa
500055287,C-A-I,copain invincible d'acier
500009755,C-A-P,Char-A-Pova
500052834,C-AS,Les chasseurs ardennais
500008827,C-B,Clan Barbare
500019687,C-D-F,Les chasseur de fauve
500046879,C-F-B,Compagnie-Française-Blindé
500029899,C-F-G,Colorful-Gaming
500038632,C-F-R,Certifié Français
500014827,C-FR,Charlo-French
500043281,C-I-M,Commando-d'Infiltration-Multiples
500040091,C-I-R,Compagnie d'Intervention Rapide
500039717,C-O-R,CROWBAR
500017136,C-S-M,Compagnie St Michael
500032008,C-SA,La Confrérie de Sombre Acier
500015438,C-SR,Comando SURVIVOR
500215258,C0BRA,COBRA-KAİ-
500055244,C12BC,camel brother's crew
500004162,C2FR,CHARSdeFRANCE
500022570,CAMA,La Camarillia
500029374,CAMOR,CAUSA MORTIS
500023233,CAMPI,CAMPINOIS
500008803,CAROL,les carolos
500007531,CAS,La Bastide de Saint Jean le Rasta
500012881,CB-1D,Les Cranes Brûlés au 1er Degré
500020033,CBOT,Chartres Bikers Of Tanks
500042065,CCCM,Cuir Cuir Cuir Moustache
500022929,CCORP,Concept Corporation
500049118,CDCT,Clan des Cousins
500050164,CDFR,Les Casseroles de Fer
500014515,CDG,Le Clan des Glands
500029529,CDLFL,Compagnie de la France Libre
500025589,CEF,Coqs de L'Enfer Francais
500027134,CEL,Corps Expéditionnaire Lycain
500028741,CENTU,Les Centurions
500028299,CF-B,Clan Franco-Belge
500021310,CF66,Commando French 66
500016570,CF84,Commando Fada 84
500020652,CFC,Compagnie Française de Chars
500034722,CFCDG,DENIS BERNARD
500014678,CFDTB,Compagnie Française Des Têtes Brulées
500003591,CFGD,CELLULE FRANCAISE DES GAMERS DISJONCTÉS
500008353,CFR,Cati *FR*
500052533,CFTC,Clan Francophone de Tankistes Complémentaire
500017183,CFTR,escarmouch
500041215,CG-FR,CG-FR
500030828,CGFR,LACooPGaminG
500020609,CGT,Le Clan des Gros Tankistes
500030600,CGUAR,cristal guardians
500030216,CGYFR,Cy Games Youtuber
500027825,CH-,Helvetier
500029353,CH-FR,les tankistes franco-suisse
500046361,CHFR,[Suisse-FR]
500032911,CIE25,La 7 compagnie du 25/90
500022869,CIR,Commando d'Intervention Rapide
500027304,CITDS,INTRUDERS
500045375,CJ-B,Code Jambon-Beurre
500045518,CKAC,CLUB KLAN COMBAT
500042039,CL54,Les Chars Latents
500017851,CLAC,Le clan Francais :)
500048229,CLAN1,FRANCE34
500024787,CLFI,Les trois mousquetaires d'acier !
500013742,CLM,ClanLegion MultiGames
500218200,CM,Club Manga
500020344,CM92,C Maintenant 9²
500040585,CMPRS,The Ghost46
500034326,CMWS,Chope Mon Weak Spot
500013615,CNDL,corsaires noir de l'empreur
500032173,CODER,code rouge
500218251,COGA,CommunautéGaming
500031231,COKE,Les guerriers
500010130,COMEN,les belche
500020238,CONAN,Les Cimmériens
500024440,CONF,La Confrérie De L'Acier
500022085,COPE,king
500041350,COQS,LES COQS HARDIS
500174164,CORB,DupaPenis312
500039080,CORNE,Centre des Opérations de Résistance et de Neutralisation de l'Ennemi
500034744,CORSA,Armata Corsa
500016643,CORSI,iCorsi
500055578,COS57,company of soldiers
500053544,COTA,ClanOfTank
500038106,COUZ,LE CLAN DES COUZ
500022813,COZZ,Commando Zero
500011743,CPF,C'est Pas Faux
500022846,CPNS,Les Coupains
500011400,CPP,Les Fils D'Ades
500019763,CPU,Chasseurs de pin'up
500220078,CQFD,CQFD « initiales de Ce Qu'il Fallait Démontrer »
500033301,CRAF,CLAN-RIEN-A-FOUTRE
500026587,CRAFT,Les crafteurs de la FamilyTeam
500047883,CRBL,Croisade Blanche
500046353,CRG,Community Resistance Gaming
500030492,CROCS,Les Lions Indomptables
500008842,CRS,Corsaires
500002488,CT-FR,C3rB3r Team
500031129,CTDS,TheDarkShadows
500025671,CTFMG,Cream Team Family MultiGaming
500043101,CTFR-,La Confrérie Des Tankistes
500017266,CTPP,C.T.P.P.
500001733,CTR,Chevaliers de la Table Ronde
500009636,CVC,Le Clan des Vaillants et Courageux
500038734,CWFR,Crazy Western FRoggies
500016067,CWOT,Club world of tanks
500021583,CWT17,Chevalier World of Tanks
500027887,CXT,Crazy Team
500048994,CX_GU,Le Complexe sous-terrain des Garrigues&Campagne Unis
500020977,CZ-FR,crazy french
500014265,CZSH,Czech Skull Hunters
500013745,C_A_L,Calimero
500052874,C_C_A,La communauté des connard d'acier
500055451,C_D_A,Confrérie de l'Acier
500011494,C_H,Mercenaire HELVETIQUE
500013895,C_I_F,CLAN des IRREDUCTIBLES FRANCAIS
500020216,C_O_D,W-O-T
500019479,C_O_R,contractors of reaper
500051415,C_O_T,L'appel du tank
500050157,D-B-F,division blindée francaise
500025192,D-B-L,Division Blindée de la Légion
500046016,D-C-N,Division de Char Normand
500023527,D-D-E,DIVISION DES DEMOLISSEURS DE L'EXTREME
500015053,D-D-T,Death Devil Tank
500029124,D-ESL,Les Dragons.[Clan Dague]
500046915,D-FB,Deutsch - Französische Brigade
500018697,D-FR,Légande-fr
500019621,D-G-A,DOGUERA
500014185,D-K-P,DKP KREW
500047002,D-RF-,Devils-Régiment Francais-
500017297,D-T-F,Division des Tankistes Français
500007084,D-X,D-Generation X
500001088,DAD,Saboteur
500013046,DAFR,Division Apocalypse Française
500051985,DAGHO,Dark ghosts
500012097,DAGU2,Les Cuirassiers [Clan Dague]
500007003,DAMNE,Damnation
500000431,DB,Division Blindée
500016533,DB-A,"Divsion Blindée ''Alsace"""
500011951,DBBZH,Armored Division
500046737,DBDA,division blindée d'armor
500009676,DBF,Division Blindée Francophone
500011972,DBFDW,DVB1 DIVISION BLINDER FRANCAIS DES WARRIORS
500026333,DBGRF,"Division Blindée ""Ghost Recon France"""
500049711,DBJT,Division blindée des joyeux tankistes
500015723,DBLE,Légion étrangère
500032069,DBML,Division Blindé des Monts du Lyonnais
500046951,DBRA,Division Blindée du Rhône-Alpes
500016042,DCDG,Les Noobs Arty en Folie
500012793,DCMF,1 er Divison de Cavalerie Francaise Motorisée
500033005,DDA97,les dragons des antilles
500007508,DDCB,Division De Cavalerie Blindée
500047248,DDDB,Division Des Diables Blindés.
500018886,DDFR,devil dome
500024829,DDRDF,Division du Royaume de France
500027305,DEVYL,- ' Devil Claws ' -
500009494,DF-1,Démon De Feu-1
500028795,DFER,la division de fer
500012758,DFT54,DELTA FORCE TEAM 54
500043023,DG-FR,DarkGamer-Fr
500039060,DG13,DestroyGriffin
500046015,DGPG,rideroftheapocalypse
500222319,DGSE,die glorreichen Senfeier
500004568,DIABL,armer de france
500021531,DIENS,Les Gardiens
500047684,DIII3,les kiler
500001832,DK,D-oinK
500048261,DK1,DON KEY KONG
500022350,DLEC,DIVISION LECLERC
500052744,DN,Les Ducs Normands
500018921,DN61,DIABLES NOIRS
500265197,DNA-E,Demony Nadchodzacej Apokalipsy-Emeryci
500018596,DODGE,Dodge This
500014366,DODO,la dodo lé la
500050752,DOGGS,les dougdogs
500040485,DOTL,Defenders of the legend
500024873,DRA01,dragon01
500012692,DRAF,les DRAGONS Français
500224980,DRAGS,Dark_Ages
500044083,DRFR,Dark Riders Fr
500042698,DRGO,les dragons révoltés
500015339,DRLK,DeReLeK
500030659,DSBF,Division Sniper Blindé Francophone
500050870,DSFC,DaddySonFriendsClan
500032083,DSTY,DestinyFr
500042908,DTB--,DIVISION TETES BRULEES
500013892,DTCBP,DeltaTangoCharlieBravoPapa
500017846,DTCFR,DiamondTanksCraftFR
500051380,DTCPD,Psychoclan
500031143,DTC_,DTC*
500049821,DTDM,Division Tête de Mort
500045834,DTGM,Du Très Grand Mendez
500010530,DUNE,les ordos
500020011,DUR,!!!! BLACKOUT FINAL !!!!
500020348,DVGK,Division Gruik
500011403,DVILL,les lorrain en force
500014954,DVS,Devils Soldiers
500011684,DWFR,DarkWarriors FR
500029234,DX-II,II D-Generation-X II
500055713,DZAIR,United Algerian Forces
500036023,D_BS,Division Black Spider
500199294,D_B_F,Die Beste Familie
500185307,D_F_C,Darlington FC fans
500032407,E-CAT,Les suricates [E]
500011472,E-CO,EASY-COMPAGNIE
500046846,E-D-T,L'ELITE DES TANKISTES
500009630,E-FRA,ELITE-FRANCE
500188457,E-L-M,Entre les Miches
500034613,E25,Club E25
500009434,E7D,ÉQUINOXE DRAGONS
500043062,EC2,Easy Company2
500013665,EC665,Escadrille Chenillée 665 _ EFA Tiger Team _
500042324,ECN,Escadron des Chars du Nord
500044494,ECS,Eclishei
500053301,ED68,Elsass Division
500015838,EDADS,L'escadron des anges de sang
500027289,EDE,Agathe
500013893,EDEN,Equipe Dominatrice Européenne Néo-guerrière
500014915,EDF1,escadron de france
500022885,EDGF5,¤L'élite des geeks français
500010220,EDI,Equipe de Démolition et d'Infiltration
500014236,EDL,L'escadron de l'enfer
500015402,EDO,[Edictio]
500216986,EDW,Epicko Dostajemy Wpierdol
500041268,EE_EE,Orages d'acier : In Stahlgewittern
500050998,EFB67,ElsassBastards
500033993,EFCA,Escadron Français de Chars et d'Artillerie
500042172,EFRT,Escadron de Francs Tireurs
500031610,EFRTC,Escadron Français des Tirs Croisés
500208810,EFT,Escape from Tomatos
500019669,ELC,Escadron des Loups de Combat
500011431,ELM-2,l'enfer et la mort ²
500025264,EMAT,2° Compagnie de Blinder
500042772,EMN,AUXERRE 89
500050688,EMS49,Les Cadets de Saumur
500008323,EN,L'escadron Noir
500013643,ENA,Du Rhumet des Breton
500020291,ENF_E,ENF Clan wars
500026597,ENZ,EnergiZ
500011982,EON,Echoes Of Nowhere
500013543,EQN,Equinoxe
500001703,ER,Escadre Rouge
500020339,ERA77,CRITTERS
500231729,EROS,EROS
500001195,ESB,Escadron de suppression blindée
500054436,ESC90,ESC 90 Les Spartiates
500044498,ESCV,ESCADRON VERDRAGEN
500039986,ESFR,L'élite suprême française
500008200,ESP-I,LES ESPADRILLES INFERNALES
500029456,ESST,Elite Swiss Team
500037347,ESTA,Escouade Super Tactique Armée
500050622,ETER,les Eternel
500045642,ETPAF,Les Saignants
500002258,EUC,European Conquerors
500005482,EUC-1,European Conquerors 1
500008958,EV0,Rivals-Evolution
500043475,EWO,Elite War Officers
500016397,EXIL,Les Expatriés
500010045,EXOD,la division francobelge
500027272,EXPER,W.O.T
500035298,E_FR,Esquade Francophone
500027074,E_P_O,Eau Pastis Obus
500042347,F-0-X,xXx Foxhound xXx
500021930,F-2-F,furax de france
500021691,F-D-A,Les Faucheurs d'Âmes
500014219,F-D-F,force d'elite française
500028476,F-D-K,Les Fils de Korhal
500027925,F-F-A,F.F.A .601 RCR
500031350,F-F-G,Fédération Française de Geeks
500049332,F-F-I,Les Barons
500041058,F-F-L,Forces Francaises Libres
500032739,F-F-R,Furous French Rabbits
500038344,F-L-E,fraternité-liberté-égalité
500027079,F-M-G,Full Metal Gydias
500017550,F-MTH,French Mammouth
500067559,F-R,Furious Rivals
500025952,F-R-A,AIR-FRANCE
500033236,F-R-T,French Reacon Team
500021517,F-S-F,force spécial français
500034097,F-T-A,Fédération de Tankiste Alsaciens
500009224,F-T-K,french team killers
500018651,F-T-P,Francs Tireurs Partisans
500031736,F-W,French Warriors
500011710,F0X,FORCE D' OPPOSITION XEROS
500013753,F1RE,Les Phoenix
500027222,F6KRK,KRKLAN
500018030,FA-FR,Frères d'Armes Français
500022800,FA67,Force Alsace FR
500015878,FABF,les forces d'armés blindés francaise
500014141,FAC,!!! FAC !!!
500028361,FACOE,First Armored Corps of Europe
500047837,FADA,Les Fadas
500029827,FAFR,Forces Armées Française
500005100,FAR,French Arty
500054388,FAR-M,Forces Armées Royales Marocaines
500008751,FARS,Persian Invasion
500044771,FA_FR,Force d'assaut français
500030617,FBIA,French brother in armes
500023694,FBIF,Federal Bureau of Investigation Frenchman
500023792,FBO,Forces Blindés de L'Ombre
500047310,FBOLG,The Furbolgs
500050831,FBOOM,FR_BOOM!!!
500011396,FBV,57ème DIVISION DE LA LÉGION D'ACIER
500018365,FCCK,FRENCH COWBOYS CREOLE KILLERS
500000335,FDA,Frères d'Armes
500014654,FDB,French Division Blindée
500023986,FDFF,Force De Frappe Francaise
500215306,FDG,Fatal Dwarf Girls
500020922,FDH,Les Fières De Haches
500006379,FDI,! French Defense & Intervention !
500055769,FDTS,Froisseurs De Taules
500037742,FE3O4,Les Ferrailleurs
500024544,FEF2,français en forse
500034764,FER,Camérone
500027161,FFBL,Fédération Française des Blindés Lourds
500042083,FFC-E,Forces Françaises Combattantes Elites
500000872,FFFR,Friend and familly FR
500034051,FFGS,Fédération Française Geek
500051824,FFHB,Force Français Hyper Blindée
500002167,FFI,FFI
500012069,FFI54,FFI 54 french
500021873,FFJ,force française junior
500019451,FFL-S,Forces Françaises Libres - Suite
500039780,FFLM,FAIRE FONDRE LE MÉTAL à World of Tanks
500001850,FFR,Forces Française de RUSE
500020327,FFRCC,501e Régiment FR(RCC)
500020342,FFTC,Fédération Française des Tankistes en colère
500053623,FFTT,Fédération Française des Tankistes Tordus
500039769,FGEEK,Les Gros Geeks Français!
500024704,FGFT,french gaming
500039255,FHA05,theteamdu05
500023457,FHG,FUN HARCORE GAMERS
500046806,FHTF,Force et Honneur des Tankiste Français
500027184,FIBRO,HANDICAP 66
500014108,FIFI,FireFighter21
500047905,FIFOU,Les Fifous d'ici et d'ailleurs
500041095,FIRE3,blackfire
500025739,FISTT,French Invader's Team
500016083,FJ,clan Futur
500038218,FJFR,lestankistes
500024223,FK2N,French Killer 2 Noobs
500047385,FK69,"""French Kiss"""
500044055,FKK-,French Kill Kiss
500009459,FKTM,The French Kiss Tankman
500008647,FL,French Liberator
500044172,FLA,Fumiers de Lapins
500002667,FLAM,Flammes de l'Ouest
500020870,FLAME,les chevalier de l'aube
500022075,FLNC,les parrains corse
500013391,FLPN,France Légion Patria Nostra 54
500031182,FLSTN,Lycée st Nicolas Paris Fr
500036731,FMF,French Military Fighters
500042371,FMGOR,FULL METAL GORETS
500017641,FMN,Full Métal Nenette
500026923,FMPF,FORCE de MAINTIEN de la PAIX FRANCAISE
500043128,FM_FR,les fours minou
500006984,FNA,French Navy
500003958,FNFL,Force Navale Française Libre
500024133,FNGR,FingerLand
500016087,FOCH,les foch'eur
500214407,FORCE,FORCE
500023210,FORHO,Force et Honneur
500021202,FORTS,Les freres d 'armes
500015889,FOTS,French of the shadow
500027890,FOUS,Les Fous Français
500036764,FOX-F,Fox Family
500044108,FOX01,FoxTeam
500040529,FOXFR,FOX-FR
500032770,FPL,French Patriot Légion
500013825,FPT,FRENCH PANZER TEAM
500040047,FPTD,French Punisher Tank Division
500000604,FR,Les Fouinnes  •̪̀●́
500003845,FR-,!!! French Army !!!
500027061,FR-71,French Tanker 71
500012545,FR-76,Les Vikings
500037992,FR-AF,fr-afk
500032197,FR-AT,frenchattitude
500035712,FR-BG,les-bg
500038883,FR-EU,Les Français D'Europe
500035489,FR-FZ,Les tankistes de fourmizzz
500025066,FR-GM,Furious Gaming
500180810,FR-N,Namania's clan
500014403,FR-S,French Squad
500012870,FR-SC,French Scorpion Compagny
500016390,FR-T,((( FRench-Team )))
500045482,FR-TD,IFrench Research Team & Destruction
500010406,FR-TH,french teutch
500055398,FR-TK,français tankist
500042535,FR-UE,l'unité d'elire
500030925,FR-WG,French WarGamers
500005387,FR-X,!!! French Army !!! Xtreme
500187050,FR001,juju-et-dodo
500028390,FR002,FR002
500030043,FR003,FR003
500037883,FR01,Les Rodeurs
500025966,FR20,total france
500013761,FR36,La 8ième compagnie Berrichonne
500052553,FR360,Les Normands
500016070,FR66,Les Légendaires
500027386,FR74,invincible
500038240,FR974,La team 974
500050748,FRA,Fédération Française
500008351,FRAF,FrenchFun
500009750,FRAN,les francai
500048401,FRARM,frarmy
500037502,FRAT,FRAT
500033256,FRA_,LES FOSSOYEURS
500030144,FRBE,francobelge
500009681,FRC,Free-Community
500031146,FRCAT,Commando Assault Team
500241816,FRCE,Fallen_Soldier
500034729,FRCL,FR CLAN1
500032690,FRCY,FrenchCompany
500044274,FRDT,Division Française des Tankiste
500217433,FREA,Freakys
500008865,FRECO,French Conqueror
500030876,FREN,french hero's
500029263,FRERE,FRATER
500002217,FRF,RONIN
500039104,FRFS,French First Strike
